Std Sec#,Section,Occurring LLT,Occurrences,PT,Section Code,LLT Code,PT Code,SPL Set ID,SPL Eff Date,SPL Ver,Trade Name,Generic/Proper Names,Product Names,Product Generic Names,Product NDCs,FDALabel URL,DailyMed URL
6.0,ADVERSE REACTIONS SECTION,Shivering,1,Chills,34084-4,10040558,10008531,3513dfb0-4d62-4ad1-bb15-75c7555896ff,20260305,12,Flucelvax,"INFLUENZA A VIRUS A/GEORGIA/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/VICTORIA/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA B VIRUS B/SINGAPORE/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED);INFLUENZA A VIRUS A/GEORGIA/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/VICTORIA/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED),INFLUENZA B VIRUS B/SINGAPORE/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)",Flucelvax|Flucelvax,"INFLUENZA A VIRUS A/Georgia/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/Victoria/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA B VIRUS B/Singapore/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)|INFLUENZA A VIRUS A/Georgia/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/Victoria/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED),INFLUENZA B VIRUS B/Singapore/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)",70461-655|70461-555,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/3513dfb0-4d62-4ad1-bb15-75c7555896ff/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=3513dfb0-4d62-4ad1-bb15-75c7555896ff
6.0,ADVERSE REACTIONS SECTION,Sleepiness,4,Somnolence,34084-4,10041014,10041349,3513dfb0-4d62-4ad1-bb15-75c7555896ff,20260305,12,Flucelvax,"INFLUENZA A VIRUS A/GEORGIA/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/VICTORIA/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA B VIRUS B/SINGAPORE/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED);INFLUENZA A VIRUS A/GEORGIA/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/VICTORIA/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED),INFLUENZA B VIRUS B/SINGAPORE/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)",Flucelvax|Flucelvax,"INFLUENZA A VIRUS A/Georgia/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/Victoria/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA B VIRUS B/Singapore/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)|INFLUENZA A VIRUS A/Georgia/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/Victoria/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED),INFLUENZA B VIRUS B/Singapore/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)",70461-655|70461-555,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/3513dfb0-4d62-4ad1-bb15-75c7555896ff/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=3513dfb0-4d62-4ad1-bb15-75c7555896ff
6.0,ADVERSE REACTIONS SECTION,Sweating,4,Hyperhidrosis,34084-4,10042661,10020642,3513dfb0-4d62-4ad1-bb15-75c7555896ff,20260305,12,Flucelvax,"INFLUENZA A VIRUS A/GEORGIA/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/VICTORIA/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA B VIRUS B/SINGAPORE/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED);INFLUENZA A VIRUS A/GEORGIA/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/VICTORIA/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED),INFLUENZA B VIRUS B/SINGAPORE/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)",Flucelvax|Flucelvax,"INFLUENZA A VIRUS A/Georgia/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/Victoria/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA B VIRUS B/Singapore/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)|INFLUENZA A VIRUS A/Georgia/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/Victoria/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED),INFLUENZA B VIRUS B/Singapore/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)",70461-655|70461-555,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/3513dfb0-4d62-4ad1-bb15-75c7555896ff/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=3513dfb0-4d62-4ad1-bb15-75c7555896ff
6.0,ADVERSE REACTIONS SECTION,Swelling,6,Swelling,34084-4,10042674,10042674,3513dfb0-4d62-4ad1-bb15-75c7555896ff,20260305,12,Flucelvax,"INFLUENZA A VIRUS A/GEORGIA/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/VICTORIA/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA B VIRUS B/SINGAPORE/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED);INFLUENZA A VIRUS A/GEORGIA/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/VICTORIA/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED),INFLUENZA B VIRUS B/SINGAPORE/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)",Flucelvax|Flucelvax,"INFLUENZA A VIRUS A/Georgia/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/Victoria/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA B VIRUS B/Singapore/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)|INFLUENZA A VIRUS A/Georgia/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/Victoria/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED),INFLUENZA B VIRUS B/Singapore/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)",70461-655|70461-555,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/3513dfb0-4d62-4ad1-bb15-75c7555896ff/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=3513dfb0-4d62-4ad1-bb15-75c7555896ff
6.0,ADVERSE REACTIONS SECTION,Syncope,1,Syncope,34084-4,10042772,10042772,3513dfb0-4d62-4ad1-bb15-75c7555896ff,20260305,12,Flucelvax,"INFLUENZA A VIRUS A/GEORGIA/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/VICTORIA/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA B VIRUS B/SINGAPORE/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED);INFLUENZA A VIRUS A/GEORGIA/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/VICTORIA/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED),INFLUENZA B VIRUS B/SINGAPORE/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)",Flucelvax|Flucelvax,"INFLUENZA A VIRUS A/Georgia/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/Victoria/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA B VIRUS B/Singapore/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)|INFLUENZA A VIRUS A/Georgia/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/Victoria/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED),INFLUENZA B VIRUS B/Singapore/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)",70461-655|70461-555,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/3513dfb0-4d62-4ad1-bb15-75c7555896ff/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=3513dfb0-4d62-4ad1-bb15-75c7555896ff
6.0,ADVERSE REACTIONS SECTION,Tenderness,4,Tenderness,34084-4,10043224,10043224,3513dfb0-4d62-4ad1-bb15-75c7555896ff,20260305,12,Flucelvax,"INFLUENZA A VIRUS A/GEORGIA/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/VICTORIA/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA B VIRUS B/SINGAPORE/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED);INFLUENZA A VIRUS A/GEORGIA/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/VICTORIA/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED),INFLUENZA B VIRUS B/SINGAPORE/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)",Flucelvax|Flucelvax,"INFLUENZA A VIRUS A/Georgia/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/Victoria/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA B VIRUS B/Singapore/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)|INFLUENZA A VIRUS A/Georgia/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/Victoria/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED),INFLUENZA B VIRUS B/Singapore/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)",70461-655|70461-555,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/3513dfb0-4d62-4ad1-bb15-75c7555896ff/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=3513dfb0-4d62-4ad1-bb15-75c7555896ff
6.0,ADVERSE REACTIONS SECTION,Urticaria,1,Urticaria,34084-4,10046735,10046735,3513dfb0-4d62-4ad1-bb15-75c7555896ff,20260305,12,Flucelvax,"INFLUENZA A VIRUS A/GEORGIA/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/VICTORIA/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA B VIRUS B/SINGAPORE/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED);INFLUENZA A VIRUS A/GEORGIA/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/VICTORIA/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED),INFLUENZA B VIRUS B/SINGAPORE/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)",Flucelvax|Flucelvax,"INFLUENZA A VIRUS A/Georgia/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/Victoria/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA B VIRUS B/Singapore/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)|INFLUENZA A VIRUS A/Georgia/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/Victoria/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED),INFLUENZA B VIRUS B/Singapore/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)",70461-655|70461-555,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/3513dfb0-4d62-4ad1-bb15-75c7555896ff/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=3513dfb0-4d62-4ad1-bb15-75c7555896ff
6.0,ADVERSE REACTIONS SECTION,Vomiting,2,Vomiting,34084-4,10047700,10047700,3513dfb0-4d62-4ad1-bb15-75c7555896ff,20260305,12,Flucelvax,"INFLUENZA A VIRUS A/GEORGIA/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/VICTORIA/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA B VIRUS B/SINGAPORE/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED);INFLUENZA A VIRUS A/GEORGIA/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/VICTORIA/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED),INFLUENZA B VIRUS B/SINGAPORE/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)",Flucelvax|Flucelvax,"INFLUENZA A VIRUS A/Georgia/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/Victoria/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA B VIRUS B/Singapore/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)|INFLUENZA A VIRUS A/Georgia/12/2022 CVR-167 (H1N1) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED), INFLUENZA A VIRUS A/Victoria/800/2024 CVR-289 (H3N2) ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED),INFLUENZA B VIRUS B/Singapore/WUH4618/2021 ANTIGEN (MDCK CELL DERIVED, PROPIOLACTONE INACTIVATED)",70461-655|70461-555,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/3513dfb0-4d62-4ad1-bb15-75c7555896ff/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=3513dfb0-4d62-4ad1-bb15-75c7555896ff
6.0,ADVERSE REACTIONS SECTION,Anaphylaxis,1,Anaphylactic reaction,34084-4,10002218,10002198,5fe0ce14-bc11-4b43-b002-7efdca0d3003,20260325,12,FLUZONE TRIVALENT NORTHERN HEMISPHERE,"INFLUENZA A VIRUS A/VICTORIA/4897/2022 IVR-238 (H1N1) ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA A VIRUS A/CROATIA/10136/RV/2023 (H3N2) ANTIGEN (FORMALDEHYDE INACTIVATED), AND INFLUENZA B VIRUS B/MICHIGAN/01/2021 ANTIGEN (FORMALDEHYDE INACTIVATED)",FLUZONE TRIVALENT NORTHERN HEMISPHERE|FLUZONE TRIVALENT NORTHERN HEMISPHERE,"INFLUENZA A VIRUS A/Victoria/4897/2022 IVR-238 (H1N1) ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA A VIRUS A/Croatia/10136/RV/2023 (H3N2) ANTIGEN (FORMALDEHYDE INACTIVATED), and INFLUENZA B VIRUS B/MICHIGAN/01/2021 ANTIGEN (FORMALDEHYDE INACTIVATED)|INFLUENZA A VIRUS A/Victoria/4897/2022 IVR-238 (H1N1) ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA A VIRUS A/Croatia/10136/RV/2023 (H3N2) ANTIGEN (FORMALDEHYDE INACTIVATED), and INFLUENZA B VIRUS B/MICHIGAN/01/2021 ANTIGEN (FORMALDEHYDE INACTIVATED)",49281-643|49281-425,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/5fe0ce14-bc11-4b43-b002-7efdca0d3003/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=5fe0ce14-bc11-4b43-b002-7efdca0d3003
6.0,ADVERSE REACTIONS SECTION,Angioedema,1,Angioedema,34084-4,10002424,10002424,5fe0ce14-bc11-4b43-b002-7efdca0d3003,20260325,12,FLUZONE TRIVALENT NORTHERN HEMISPHERE,"INFLUENZA A VIRUS A/VICTORIA/4897/2022 IVR-238 (H1N1) ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA A VIRUS A/CROATIA/10136/RV/2023 (H3N2) ANTIGEN (FORMALDEHYDE INACTIVATED), AND INFLUENZA B VIRUS B/MICHIGAN/01/2021 ANTIGEN (FORMALDEHYDE INACTIVATED)",FLUZONE TRIVALENT NORTHERN HEMISPHERE|FLUZONE TRIVALENT NORTHERN HEMISPHERE,"INFLUENZA A VIRUS A/Victoria/4897/2022 IVR-238 (H1N1) ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA A VIRUS A/Croatia/10136/RV/2023 (H3N2) ANTIGEN (FORMALDEHYDE INACTIVATED), and INFLUENZA B VIRUS B/MICHIGAN/01/2021 ANTIGEN (FORMALDEHYDE INACTIVATED)|INFLUENZA A VIRUS A/Victoria/4897/2022 IVR-238 (H1N1) ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA A VIRUS A/Croatia/10136/RV/2023 (H3N2) ANTIGEN (FORMALDEHYDE INACTIVATED), and INFLUENZA B VIRUS B/MICHIGAN/01/2021 ANTIGEN (FORMALDEHYDE INACTIVATED)",49281-643|49281-425,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/5fe0ce14-bc11-4b43-b002-7efdca0d3003/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=5fe0ce14-bc11-4b43-b002-7efdca0d3003
6.0,ADVERSE REACTIONS SECTION,Appetite lost,3,Decreased appetite,34084-4,10003028,10061428,5fe0ce14-bc11-4b43-b002-7efdca0d3003,20260325,12,FLUZONE TRIVALENT NORTHERN HEMISPHERE,"INFLUENZA A VIRUS A/VICTORIA/4897/2022 IVR-238 (H1N1) ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA A VIRUS A/CROATIA/10136/RV/2023 (H3N2) ANTIGEN (FORMALDEHYDE INACTIVATED), AND INFLUENZA B VIRUS B/MICHIGAN/01/2021 ANTIGEN (FORMALDEHYDE INACTIVATED)",FLUZONE TRIVALENT NORTHERN HEMISPHERE|FLUZONE TRIVALENT NORTHERN HEMISPHERE,"INFLUENZA A VIRUS A/Victoria/4897/2022 IVR-238 (H1N1) ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA A VIRUS A/Croatia/10136/RV/2023 (H3N2) ANTIGEN (FORMALDEHYDE INACTIVATED), and INFLUENZA B VIRUS B/MICHIGAN/01/2021 ANTIGEN (FORMALDEHYDE INACTIVATED)|INFLUENZA A VIRUS A/Victoria/4897/2022 IVR-238 (H1N1) ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA A VIRUS A/Croatia/10136/RV/2023 (H3N2) ANTIGEN (FORMALDEHYDE INACTIVATED), and INFLUENZA B VIRUS B/MICHIGAN/01/2021 ANTIGEN (FORMALDEHYDE INACTIVATED)",49281-643|49281-425,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/5fe0ce14-bc11-4b43-b002-7efdca0d3003/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=5fe0ce14-bc11-4b43-b002-7efdca0d3003
6.0,ADVERSE REACTIONS SECTION,Asthenia,1,Asthenia,34084-4,10003549,10003549,5fe0ce14-bc11-4b43-b002-7efdca0d3003,20260325,12,FLUZONE TRIVALENT NORTHERN HEMISPHERE,"INFLUENZA A VIRUS A/VICTORIA/4897/2022 IVR-238 (H1N1) ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA A VIRUS A/CROATIA/10136/RV/2023 (H3N2) ANTIGEN (FORMALDEHYDE INACTIVATED), AND INFLUENZA B VIRUS B/MICHIGAN/01/2021 ANTIGEN (FORMALDEHYDE INACTIVATED)",FLUZONE TRIVALENT NORTHERN HEMISPHERE|FLUZONE TRIVALENT NORTHERN HEMISPHERE,"INFLUENZA A VIRUS A/Victoria/4897/2022 IVR-238 (H1N1) ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA A VIRUS A/Croatia/10136/RV/2023 (H3N2) ANTIGEN (FORMALDEHYDE INACTIVATED), and INFLUENZA B VIRUS B/MICHIGAN/01/2021 ANTIGEN (FORMALDEHYDE INACTIVATED)|INFLUENZA A VIRUS A/Victoria/4897/2022 IVR-238 (H1N1) ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA A VIRUS A/Croatia/10136/RV/2023 (H3N2) ANTIGEN (FORMALDEHYDE INACTIVATED), and INFLUENZA B VIRUS B/MICHIGAN/01/2021 ANTIGEN (FORMALDEHYDE INACTIVATED)",49281-643|49281-425,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/5fe0ce14-bc11-4b43-b002-7efdca0d3003/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=5fe0ce14-bc11-4b43-b002-7efdca0d3003
6.0,ADVERSE REACTIONS SECTION,Bell's palsy,1,Bell's palsy,34084-4,10004223,10004223,5fe0ce14-bc11-4b43-b002-7efdca0d3003,20260325,12,FLUZONE TRIVALENT NORTHERN HEMISPHERE,"INFLUENZA A VIRUS A/VICTORIA/4897/2022 IVR-238 (H1N1) ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA A VIRUS A/CROATIA/10136/RV/2023 (H3N2) ANTIGEN (FORMALDEHYDE INACTIVATED), AND INFLUENZA B VIRUS B/MICHIGAN/01/2021 ANTIGEN (FORMALDEHYDE INACTIVATED)",FLUZONE TRIVALENT NORTHERN HEMISPHERE|FLUZONE TRIVALENT NORTHERN HEMISPHERE,"INFLUENZA A VIRUS A/Victoria/4897/2022 IVR-238 (H1N1) ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA A VIRUS A/Croatia/10136/RV/2023 (H3N2) ANTIGEN (FORMALDEHYDE INACTIVATED), and INFLUENZA B VIRUS B/MICHIGAN/01/2021 ANTIGEN (FORMALDEHYDE INACTIVATED)|INFLUENZA A VIRUS A/Victoria/4897/2022 IVR-238 (H1N1) ANTIGEN (FORMALDEHYDE INACTIVATED), INFLUENZA A VIRUS A/Croatia/10136/RV/2023 (H3N2) ANTIGEN (FORMALDEHYDE INACTIVATED), and INFLUENZA B VIRUS B/MICHIGAN/01/2021 ANTIGEN (FORMALDEHYDE INACTIVATED)",49281-643|49281-425,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/5fe0ce14-bc11-4b43-b002-7efdca0d3003/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=5fe0ce14-bc11-4b43-b002-7efdca0d3003
